GRID_CODE,NDVI,RDVI,SR,MSR,OSAVI,MSAVI,MTVI1,MTVI2,MCARI,MCARI1,MCARI2,EVI,LIC1,VOG,VOG2,VOG3,GM1,GM2,TCARI,T_O,CI,TVI,SRPI,NPQI,NPCI,CTR1,CAR,DCABXC,DNCABXC,SIPI,CRI550,CRI700,CRI550M,CRI700M,RCRI550,RCRI700,PSRI,LIC3,PRI,PRI515,PRIM1,PRIM2,PRIM3,PRIM4,PRIN,PRI_CI,B,G,R,BGI1,BGI2,BF1,BF2,BF3,BF4,BF5,BRI1,BRI2,RGI,RARS,LIC2,HI,CUR,PSSRA,PSSRB,PSSRC,PSNDC,FLD2,TC,CWSIv,Cab,Car,Ant,LAI,LIDFa,Fi,PLOT,ZONE,X,Y,Res_qPCR,DS_FEB_2016,qPCR,Sympt_FEB_17,Class_FEB_17,SEV,SEV_A,Year
1855,0.75145887,0.46353491,7.04695786,1.65461068,0.613651936,0.483376183,0.41429064,0.443257571,0.030543233,0.517863301,0.443257571,0.497889247,0.744657226,1.750606833,-0.222703454,-0.24813379,6.086163848,4.13740179,0.052992424,0.086355832,2.926635492,15.0926156,0.49085397,-0.028575906,0.341513012,2.692303099,0.707826083,3.409215586,61.77752408,0.806767537,9.954498346,16.49971969,8.141804224,14.68702556,23.72124717,25.85841798,0.063253912,0.097359638,0.074813775,-0.097513745,-0.124193931,0.065501765,0.047006089,-0.292643003,0.106051076,0.263290959,0.900921318,1.034589581,1.52189273,0.493900041,0.521396087,1.054649416,1.037705681,1.009345199,0.980156724,0.947264571,0.440429011,0.464948257,1.121406693,8.325980521,0.449345498,-0.251373953,1.029169582,6.832608577,6.826952696,12.36778537,0.850386586,3.54592865,30.70859155,0.301599298,44.60578029,8.209200162,5.4303525,2.391210031,52.83082239,0.109066268,3,B,18.10668622,40.41670649,pos,2,1,1,TP,0,0,2016
1856,0.74719329,0.455990281,6.911182431,1.628912785,0.606280037,0.472290105,0.403461997,0.432844367,0.030924624,0.504327496,0.432844367,0.488142386,0.74103556,1.729698596,-0.210567777,-0.234412579,5.9677504,4.051332569,0.053395652,0.088070939,2.868219682,14.73159757,0.497668013,-0.029730565,0.335409438,2.680511042,0.704424662,3.401086319,61.86743496,0.803341243,10.04178933,16.61767418,8.272094433,14.84797928,23.98319254,26.08208825,0.06312568,0.099328801,0.078124132,-0.096601108,-0.122995661,0.068654632,0.048730591,-0.290319671,0.112123167,0.266665395,0.906194238,1.037340913,1.528038378,0.498628153,0.523533622,1.052951847,1.043232929,1.011052545,0.982071676,0.952428138,0.445583133,0.46783911,1.119046292,8.213067863,0.453717528,-0.254984085,1.032218552,6.72306808,6.683225218,12.06594757,0.846930352,3.444243062,30.71686567,0.302613184,46.22624048,8.041072518,5.219141217,2.282582549,53.93019129,0.10460227,3,B,18.10656259,40.4166635,pos,2,1,1,TP,1,1,2016
163,0.277969443,0.150021366,1.769965869,0.330400642,0.20812303,0.130397676,0.073463412,0.066836365,0.009392942,0.091829265,0.066836365,0.129858435,0.276405233,1.162891875,-0.03748478,-0.038340558,2.259520366,1.433484256,0.019916997,0.09569819,1.28999651,3.092810813,0.303375026,-0.035501325,0.534477767,3.740840846,0.669016443,3.377060907,19.2508382,0.515079494,5.356654272,10.07321986,4.454392989,9.170958576,15.92229857,16.77627285,0.311993634,0.203902963,0.125599704,-0.074568163,-0.095229411,0.189967743,0.21868009,-0.334186445,0.72059787,0.05784278,0.784821241,0.73708775,1.16182984,0.44434133,0.48343416,1.104612797,1.117378439,1.075930811,0.998995195,0.919135151,0.315340313,0.343083726,1.409085081,3.082616453,0.315657487,-0.33083033,1.020535045,1.763977976,1.727569372,4.317997206,0.623918569,1.060263036,35.2,0.851963043,32.43487389,6.235566432,3.174528041,1.108217036,68.80154459,0.005035942,20,A,18.14042747,40.46479799,pos,1,1,1,NA,NA,1,2017
192,0.532499787,0.31669213,3.278072915,0.810544922,0.425307568,0.304347984,0.255678335,0.245884358,0.031759686,0.319597919,0.245884358,0.304592001,0.530368999,1.396517629,-0.09181679,-0.097764864,3.593695635,2.292940584,0.05975273,0.140492986,1.827033868,10.32018314,0.344000032,-0.031165413,0.488095203,3.680975596,0.672637371,2.755661241,23.30852274,0.676575625,6.964106677,11.94171643,5.602963704,10.58057346,16.89343814,18.27707963,0.150080034,0.12391857,0.099522032,-0.098105311,-0.124709979,0.136916524,0.131639572,-0.310895766,0.227975183,0.138215172,0.794187215,0.879520365,1.378460706,0.405602446,0.451789541,1.084886636,1.072170443,1.030881568,0.982894579,0.897768562,0.32609069,0.363223556,1.243833261,5.104501782,0.331765682,-0.31165778,1.047432803,3.258662639,3.09266294,7.196064081,0.755980434,1.719717161,31.25233333,0.368227788,13.30921467,6.541620078,3.314753075,1.530302462,53.89259743,0.034975159,20,A,18.14032641,40.46470519,pos,1,1,1,NA,NA,1,2017
193,0.416261313,0.2293507,2.426190597,0.557623381,0.31620646,0.206591605,0.157191956,0.148820382,0.0190281,0.196489944,0.148820382,0.212750724,0.416881131,1.260455566,-0.059768767,-0.06227686,2.708779769,1.767031285,0.0393672,0.124498407,1.512684991,5.867718748,0.389813597,-0.024786451,0.4390419,3.064115637,0.703589526,3.19291261,23.79123488,0.585053311,5.140459319,9.921192506,4.29003402,9.070767206,16.01473345,17.01485986,0.197841295,0.194370762,0.103004389,-0.072282778,-0.091001576,0.150393923,0.157329156,-0.320562703,0.356957076,0.087009074,0.828436298,0.820748705,1.258170982,0.479779893,0.535006206,1.034182356,1.045651524,1.011688172,0.965426549,0.896774445,0.372467315,0.415341135,1.288112738,3.563892775,0.385805959,-0.300170535,1.037386767,2.429832417,2.322129636,4.938738781,0.663228158,1.305636071,31.81509091,0.437186417,49.85432105,6.188036122,2.885570272,1.184942737,66.51822512,0.016175878,20,A,18.14026717,40.46478871,pos,1,1,1,NA,NA,1,2017
853,0.693426211,0.387472604,5.523714905,1.350258476,0.531840767,0.375473764,0.319916674,0.344854396,0.036951106,0.399895843,0.344854396,0.385807711,0.695057651,1.617683257,-0.153723419,-0.16959488,4.875205356,3.416428274,0.062125259,0.116811766,2.426840363,12.86333128,0.331059513,0.004484057,0.502562418,4.103775635,0.632506884,2.984076475,39.94330607,0.790663774,12.54393987,18.18124777,9.997976394,15.63528429,26.12106514,27.69577511,0.074341498,0.071494534,0.102658357,-0.125348048,-0.158442444,0.113082039,0.02960831,-0.258101455,0.16741523,0.268923948,0.72690233,1.109015817,1.582553303,0.373189787,0.358464609,1.182720407,1.281452085,1.258047084,1.197378631,1.041078471,0.368080643,0.35355706,1.013880502,7.510137678,0.307405388,-0.242593244,1.078831894,5.558616756,4.742954328,11.53247958,0.840414661,1.773182839,32.30464286,0.497174647,28.00315623,6.841999283,2.98932582,1.575709803,50.18520859,0.037402501,6,A,18.15360061,40.45524455,pos,1,1,1,NA,NA,1,2017
873,0.674791459,0.392272425,5.149899976,1.269339105,0.53123799,0.386761964,0.326868466,0.3421044,0.033570614,0.408585582,0.3421044,0.391847455,0.676247934,1.628949629,-0.157180055,-0.172694698,5.09400851,3.314067676,0.057818387,0.108837072,2.420333153,13.16444196,0.325268963,0.020247444,0.509127623,3.94229308,0.637772028,3.156989635,39.77273426,0.779555653,11.46265608,17.93515063,9.187768078,15.66026263,24.53358373,26.43885429,0.088160137,0.075477406,0.107352114,-0.116587219,-0.148817098,0.137310321,0.087703142,-0.282050958,0.181225236,0.265808162,0.744840769,0.982439585,1.510094572,0.389741701,0.391416824,1.090177617,1.170715529,1.183496607,1.134602223,0.995720361,0.343805004,0.345282689,1.133612648,7.662155886,0.303018095,-0.284625171,1.069923728,5.177566756,4.5998101,11.29560555,0.83734026,1.681433812,31.10607143,0.350305292,24.76225607,6.98238706,3.905618988,1.624720231,47.60425166,0.033237095,6,A,18.15361528,40.45537857,pos,1,1,1,NA,NA,1,2017
874,0.617914574,0.354318543,4.234431526,1.057773439,0.482155069,0.341258052,0.282979369,0.288414453,0.02538543,0.353724211,0.288414453,0.341921602,0.618929521,1.587844284,-0.144407405,-0.157413173,4.546191321,2.954281212,0.047740084,0.099013963,2.260584818,11.4433868,0.299129231,-0.021743973,0.539492725,4.222629784,0.635224773,3.397573178,34.37690848,0.744711434,10.25503577,16.43399337,8.293241592,14.47219919,23.03449646,24.73855381,0.115584595,0.087330479,0.119135618,-0.106775494,-0.136904419,0.160846534,0.131109254,-0.293306346,0.242190782,0.250908492,0.743558697,0.902182199,1.388321757,0.370264135,0.398210025,1.086031948,1.160023145,1.120403787,1.0365743,0.929821229,0.309831559,0.333216267,1.195049776,6.715018623,0.298899518,-0.29378103,1.053029349,4.248372968,3.870391602,9.834265056,0.815400492,1.750940883,31.4971875,0.398231485,21.05105889,6.962503687,3.473165738,1.50986921,52.17934485,0.036392716,6,A,18.15368754,40.45529867,pos,1,1,1,NA,NA,1,2017
1552,0.677212786,0.403655209,5.196032286,1.279480705,0.541639879,0.403595031,0.347275921,0.359693252,0.021557367,0.434094901,0.359693252,0.39525448,0.68372321,1.74543602,-0.196952845,-0.219461533,4.887537487,3.662215023,0.043995809,0.081227049,2.711589246,13.54805288,0.250939157,-0.124805144,0.598798782,5.534234254,0.640715073,3.34194769,42.20563248,0.790152798,10.54483769,14.87775372,8.473369573,12.80628561,22.54630602,23.87041265,0.083367261,0.067243403,0.103873052,-0.117786845,-0.148411039,0.136821844,0.071508781,-0.276988278,0.191083506,0.297441064,0.670101639,1.009073657,1.346694635,0.276929705,0.345874639,1.366915486,1.3236814,1.140920842,0.966000361,0.800664965,0.271155869,0.338663338,1.021293421,7.243583448,0.280699553,-0.213947563,1.059360505,5.323575,4.565085305,11.66025806,0.842025337,1.700270816,31.032,0.341228801,24.99674266,7.056863551,2.895462816,1.633092422,46.82297997,0.034092295,1,B,18.09707627,40.42667703,pos,1,1,1,NA,NA,1,2017
1604,0.60551765,0.345465999,4.069935321,1.01740807,0.470921519,0.330740701,0.279156744,0.283272532,0.019196675,0.34894593,0.283272532,0.334495964,0.614613709,1.601183545,-0.150126739,-0.164216161,4.102111359,3.010104543,0.04033601,0.08565336,2.321755672,11.09416544,0.305347805,-0.079957671,0.532158704,4.251663956,0.646806694,3.377906118,32.63640868,0.73478321,8.81639496,13.16529718,7.227371846,11.57627407,20.74685036,21.91979331,0.104306938,0.098200897,0.115432422,-0.101553357,-0.127659569,0.154290595,0.099748954,-0.28046318,0.257165649,0.249720336,0.736193141,0.953418714,1.2993003,0.377738311,0.409884174,1.282065953,1.333346785,1.214128824,1.050576982,0.921573299,0.350397245,0.38021636,1.078028767,5.884726543,0.333528386,-0.231526821,1.057476899,4.18959819,3.616212604,8.704107011,0.793901696,1.51687617,32.02864865,0.463355143,23.7485526,6.732741985,2.771499996,1.388421199,54.0732332,0.025766178,1,B,18.09659146,40.42677222,neg,1,0,1,NA,NA,1,2017
1605,0.565957186,0.327359961,3.607840365,0.89943159,0.444119471,0.312648673,0.273652265,0.270606665,0.032748628,0.342065331,0.270606665,0.315922755,0.570087498,1.428403702,-0.098861699,-0.105956606,3.486542009,2.511348791,0.063322344,0.142579527,1.931112954,10.99026226,0.339544623,-0.048537907,0.493044701,3.811407886,0.637990927,2.609494731,24.54166231,0.699774556,8.080928772,11.89985971,6.54050896,10.3594399,18.08573331,19.10629913,0.118359102,0.114744,0.116201383,-0.107569131,-0.136890936,0.145970876,0.077848414,-0.268949836,0.253472262,0.18711324,0.772010315,1.008712553,1.400410292,0.362662803,0.410116821,1.129363894,1.142031071,1.090611443,0.981899232,0.88429146,0.342186581,0.386961309,1.059839348,5.211776105,0.348494601,-0.25420279,1.061450262,3.652109419,3.123014938,7.482648301,0.764224576,1.553069687,32.616,0.535327419,15.20773631,6.453537568,2.465201668,1.479768768,55.10254795,0.027409364,1,B,18.09652406,40.42686331,pos,1,1,1,NA,NA,1,2017
2125,0.415699651,0.248959847,2.422897149,0.556565819,0.333459337,0.234132542,0.180640293,0.165183524,0.03002548,0.225800366,0.165183524,0.231455552,0.41966069,1.268755243,-0.058228144,-0.060863424,3.034082182,1.815632965,0.057309007,0.171862055,1.530427198,7.940063449,0.35929844,-0.033775724,0.471347234,3.498151707,0.649104707,2.622337966,16.24747914,0.595012141,5.239700817,10.08099642,4.433722631,9.275018232,14.12720358,15.39938993,0.197769913,0.164899395,0.139704235,-0.075313825,-0.095133064,0.204076393,0.191468927,-0.306189106,0.424197337,0.121481835,0.829419456,0.791613232,1.322855252,0.437435502,0.51485396,1.02247634,1.00875745,0.973059349,0.919509068,0.849630255,0.318779923,0.375198413,1.372217853,4.186516035,0.346684915,-0.367617649,1.052464258,2.446259744,2.236165138,5.346459159,0.684863646,1.27606874,36.4475,1.004827958,7.524998056,6.669009323,3.182830149,1.568836278,58.95928357,0.014833521,51,B,18.1039,40.41565,pos,1,1,1,NA,NA,1,2017
2125,0.415699651,0.248959847,2.422897149,0.556565819,0.333459337,0.234132542,0.180640293,0.165183524,0.03002548,0.225800366,0.165183524,0.231455552,0.41966069,1.268755243,-0.058228144,-0.060863424,3.034082182,1.815632965,0.057309007,0.171862055,1.530427198,7.940063449,0.35929844,-0.033775724,0.471347234,3.498151707,0.649104707,2.622337966,16.24747914,0.595012141,5.239700817,10.08099642,4.433722631,9.275018232,14.12720358,15.39938993,0.197769913,0.164899395,0.139704235,-0.075313825,-0.095133064,0.204076393,0.191468927,-0.306189106,0.424197337,0.121481835,0.829419456,0.791613232,1.322855252,0.437435502,0.51485396,1.02247634,1.00875745,0.973059349,0.919509068,0.849630255,0.318779923,0.375198413,1.372217853,4.186516035,0.346684915,-0.367617649,1.052464258,2.446259744,2.236165138,5.346459159,0.684863646,1.27606874,36.4475,1.004827958,7.524998056,6.669009323,3.182830149,1.568836278,58.95928357,0.014833521,51,B,18.10404,40.41571,pos,1,1,1,NA,NA,1,2017
2153,0.665226703,0.371589956,4.974192135,1.230289698,0.510095839,0.357110275,0.313222791,0.331724715,0.045846285,0.391528489,0.331724715,0.389521687,0.661509227,1.511374621,-0.113568557,-0.1239888,4.161812956,3.003251046,0.075461849,0.14793661,2.181331327,12.56880335,0.562749013,-0.010368572,0.279796041,2.447925812,0.730468225,2.570104598,31.27858582,0.728610285,7.224763309,11.75771918,5.763533097,10.29648897,19.11467822,20.33772981,0.053328012,0.132543718,0.06885035,-0.087848284,-0.113312105,0.071847286,-0.021295062,-0.264393735,0.113711782,0.145622549,0.874573467,1.175833413,1.62943379,0.52318884,0.534097086,1.071175588,1.08856125,1.078755179,1.034086626,0.979576286,0.520112101,0.530956199,1.00591553,5.667910182,0.502967632,-0.221138532,1.072507603,4.908580565,4.26788831,7.351611999,0.760525273,1.300288311,32.5055,0.52178708,31.35056201,6.573977882,3.140965298,1.581059518,53.52606486,0.015933089,3,B,18.10519382,40.41623064,pos,0,1,0,NA,NA,0,2017
2156,0.525365457,0.296576757,3.213768315,0.792698612,0.405721313,0.276918045,0.237607257,0.232977514,0.038367421,0.297009072,0.232977514,0.290236374,0.529915614,1.335060966,-0.071430119,-0.075642338,3.213461986,2.156830453,0.069982488,0.172489059,1.712507865,9.524515605,0.448738964,-0.028275143,0.380510948,2.963757627,0.688074167,2.584769439,21.98299186,0.650322943,5.865069912,10.3450373,4.826874456,9.306841848,16.08287805,17.2030863,0.115464685,0.15908863,0.110977676,-0.07534956,-0.098225906,0.147552775,0.086099307,-0.277483832,0.25878932,0.137219737,0.83785293,0.970498805,1.445946301,0.462687202,0.512481857,1.043122156,1.040480962,1.01336476,0.958801913,0.902836258,0.396720143,0.439415385,1.166281095,4.399281407,0.413766532,-0.285949792,1.069644096,3.254555264,2.812963349,5.866482422,0.708730049,1.39955088,33.67272727,0.664815615,17.10435637,6.483508852,2.882878837,1.702474801,60.96990505,0.02043961,3,B,18.10493681,40.41615282,neg,0,0,0,NA,NA,0,2017
2216,0.680610077,0.384177628,5.261938319,1.293891523,0.525577384,0.37313351,0.321871988,0.342605934,0.049325707,0.402339985,0.342605934,0.403117777,0.679722015,1.509202026,-0.111403242,-0.121566133,4.534478076,3.011771736,0.075777954,0.144180394,2.177713673,12.71144923,0.539147854,0.003385873,0.299420322,2.62422324,0.71336816,2.655890016,34.23173359,0.748898662,8.218594697,14.10607121,6.557575577,12.44505209,20.89621448,22.5264663,0.061734822,0.118526084,0.076684039,-0.091784878,-0.117278145,0.086868236,0.005492417,-0.269870066,0.118267823,0.164398202,0.891902952,1.120988239,1.687742976,0.533387335,0.522570759,1.076361501,1.105969428,1.10535161,1.08000959,1.020698778,0.503113342,0.492910693,1.060173305,6.267099533,0.465841551,-0.262464869,1.08753817,5.244575309,4.569397101,8.411224136,0.787487794,1.406653497,32.40470588,0.50943607,30.36907943,6.73314813,3.748267546,1.61167682,51.06168147,0.020762069,3,B,18.10523568,40.41637703,pos,0,1,0,NA,NA,0,2017
2249,0.593436637,0.327097484,3.919282411,0.979717761,0.450915905,0.306099241,0.258902765,0.264875712,0.035102172,0.323628457,0.264875712,0.33103866,0.595556407,1.416738556,-0.092454833,-0.099450894,3.78738474,2.537451322,0.062361504,0.138299634,1.939211158,10.20553364,0.495213959,-0.006271344,0.33760121,2.637545337,0.717653241,2.949838275,29.49737231,0.691893773,6.699913848,12.08385908,5.530444411,10.91438964,18.95283251,20.29300253,0.090888537,0.144529273,0.083291089,-0.0822139,-0.10300474,0.115569391,0.063440928,-0.29099028,0.171884515,0.138278702,0.863710279,0.992528256,1.481441768,0.546044052,0.53884917,1.100146231,1.106033384,1.101603548,1.068465262,1.013352311,0.480342315,0.474013144,1.136781073,5.113914446,0.449562874,-0.266695476,1.069627566,3.945065355,3.537899268,6.769001673,0.742566666,1.532476405,33.19727273,0.606554839,27.73131267,6.559959702,3.394295004,1.55063873,58.57294909,0.026474429,51,B,18.10394,40.41584,pos,1,1,1,NA,NA,1,2017
2895,0.654833803,0.377703142,4.794310155,1.189591321,0.51292615,0.368658264,0.319133757,0.331209309,0.033050364,0.398917196,0.331209309,0.384339663,0.656075703,1.577710544,-0.141700433,-0.15469368,4.306637762,3.100107445,0.060571043,0.118089207,2.304011796,12.42822494,0.438115275,-0.052024282,0.3907091,3.112862566,0.67809827,2.918387701,36.13663554,0.742159912,8.319419612,12.92033317,6.775619388,11.37653295,20.1104543,21.408039,0.078110419,0.116332164,0.095853758,-0.097769258,-0.122863847,0.117102271,0.040724703,-0.268931706,0.172257605,0.216389986,0.847099328,1.06051922,1.473262525,0.443829751,0.485239278,1.110488273,1.151045831,1.079040535,0.984214422,0.914661633,0.423764897,0.463302364,1.047349023,6.073345073,0.43056156,-0.23316293,1.065217702,4.81523323,4.167295729,8.547214962,0.790514825,1.612227883,31.24756098,0.367642998,28.98255288,7.046234623,3.11576123,1.528724597,51.14311128,0.030095146,8,B,18.09477,40.43499,pos,1,1,1,NA,NA,1,2017
2916,0.588297363,0.353161483,3.857875132,0.964147431,0.472598753,0.345643469,0.302652622,0.297502101,0.02685084,0.378315777,0.297502101,0.356932324,0.587541728,1.521710652,-0.128901654,-0.13961474,3.806447328,2.770384178,0.054420371,0.115151322,2.144817473,12.03779906,0.447342337,-0.054391934,0.381843085,2.875611769,0.701861271,2.787863462,28.27191723,0.691717518,5.880581666,9.635245342,4.881286592,8.635950269,15.64708801,16.7434416,0.098192907,0.141260275,0.092201369,-0.084344907,-0.105381899,0.122595664,0.074435714,-0.288263301,0.194444366,0.174028197,0.84592626,0.977212127,1.34266811,0.453134086,0.526034381,1.060423899,1.067094841,0.987580583,0.92957641,0.861415342,0.411032119,0.477159041,1.102429873,5.135393333,0.442171417,-0.23549369,1.043318859,3.848975369,3.480263084,6.857123036,0.745453903,1.656290331,30.85740741,0.319834748,21.03604977,6.865085356,3.156451127,1.564088467,51.8121005,0.032095581,8,B,18.09459,40.43501,neg,1,0,1,NA,NA,1,2017
2917,0.694820528,0.422110304,5.553520736,1.356590914,0.562244994,0.428442689,0.381083798,0.395277556,0.037910663,0.476354748,0.395277556,0.440897441,0.696246733,1.638322274,-0.157952013,-0.174283277,4.735893905,3.534806914,0.068051508,0.121035329,2.508890773,15.07863965,0.459718643,-0.057082493,0.370127051,3.02452343,0.679544216,2.600872795,36.22671509,0.769952394,8.412981271,12.38250342,6.726945045,10.69646719,18.97530496,20.26607842,0.060581815,0.102639996,0.085253902,-0.107290582,-0.135615669,0.0953494,0.003535187,-0.261121387,0.132876971,0.23125171,0.84038163,1.13449431,1.51998251,0.41026719,0.468917713,1.095229063,1.091062581,1.018067708,0.944718264,0.874923636,0.41742669,0.477100713,0.982848486,6.778345617,0.441853096,-0.208447331,1.070102669,5.584291329,4.787365421,9.468483163,0.808950354,1.798592229,30.61793478,0.290490489,28.30559502,7.008311237,3.456141222,1.654763646,43.07341512,0.038556087,8,B,18.09474,40.43506,pos,1,1,1,NA,NA,1,2017
3130,0.634494028,0.34383264,4.471866811,1.114678891,0.476428611,0.321733153,0.263373391,0.277378128,0.026381195,0.329216738,0.277378128,0.339838265,0.633429535,1.561142146,-0.132959451,-0.144588463,4.502393677,2.940200923,0.047816152,0.100363729,2.233004826,10.29717997,0.451272081,-0.02819177,0.37810134,2.888280252,0.695509124,3.661921758,44.12554227,0.726544888,8.476470929,15.34645817,6.995319998,13.86530724,23.45634807,25.12877658,0.094227583,0.125035557,0.09510397,-0.08595071,-0.107091763,0.13108636,0.091138071,-0.294090234,0.191934689,0.195119865,0.885081437,0.941090987,1.441113114,0.505068948,0.539647319,1.071299939,1.087677563,1.049537329,0.994975805,0.935924131,0.424142262,0.453180176,1.190800807,6.041171438,0.426283996,-0.270163135,1.055825156,4.455976928,4.062460535,8.261255452,0.784046557,1.080830001,30.86928571,0.32129028,38.80519058,7.027217369,3.666271182,1.536639128,58.18311662,0.005969682,20,C,18.11967893,40.4594726,pos,1,1,1,NA,NA,1,2017
3159,0.643901031,0.364854557,4.616416155,1.148584687,0.498504507,0.351504148,0.296977049,0.308681959,0.035747052,0.371221312,0.308681959,0.367522622,0.638831803,1.543407452,-0.133334942,-0.144914874,4.463910751,2.918227619,0.061362782,0.123093736,2.192990918,11.7379782,0.430941013,-0.010293532,0.397681653,3.008508186,0.685934757,3.073229875,33.97371369,0.734747704,8.584215026,14.6909872,6.859158471,12.96593065,21.42195459,23.08350405,0.092221437,0.114716988,0.094954418,-0.092975721,-0.119443923,0.127007192,0.071128286,-0.284049107,0.171533064,0.193953601,0.858657077,0.991861919,1.517216497,0.471733028,0.500007514,1.060554992,1.075567459,1.067209305,1.01695392,0.943451877,0.411944935,0.436635874,1.145136127,6.226751568,0.405077287,-0.279602822,1.056949676,4.53758614,4.116786256,8.623561997,0.792176743,1.368412462,31.815,0.437175277,28.72477681,7.028904831,3.86869733,1.45712722,52.4652614,0.019025926,20,C,18.11973716,40.4595585,neg,1,0,1,NA,NA,1,2017
3186,0.685636094,0.398003665,5.362053529,1.315610833,0.539276253,0.393379583,0.332206771,0.350291115,0.035804325,0.415258464,0.350291115,0.407676459,0.683579482,1.642474585,-0.154121434,-0.16945394,5.205325416,3.343910094,0.059781774,0.110855566,2.439546683,13.25442768,0.441839528,-0.003462433,0.387116916,2.951439826,0.68630751,3.167064721,41.88906681,0.765399545,9.359330522,16.15084038,7.544134503,14.33564436,22.79233611,24.78022652,0.078076072,0.101072965,0.093028619,-0.094632342,-0.120092834,0.116254857,0.070775914,-0.286142392,0.151041616,0.22910403,0.868458609,0.99412177,1.547507909,0.468479568,0.50592828,1.023894306,1.039502187,1.045932154,0.992755692,0.925980197,0.407400892,0.439967176,1.149922784,7.261626066,0.410373766,-0.281811159,1.065904849,5.320702624,4.815570039,9.831603569,0.815355133,1.164314351,30.87666667,0.322194719,31.31506424,6.98075021,4.377822665,1.588639238,47.38261902,0.009759872,20,C,18.11982641,40.45958445,pos,1,1,1,NA,NA,1,2017
3579,0.60235626,0.337930041,4.029627777,1.007393279,0.463239711,0.320213421,0.284787678,0.290584384,0.051233431,0.355984597,0.290584384,0.337201613,0.600371213,1.39828921,-0.086026508,-0.09188217,3.568308392,2.488979616,0.084586851,0.182598445,1.870725469,11.56295491,0.483108077,-0.053540385,0.348519391,3.005853458,0.694404427,2.333979054,22.16081467,0.692754956,7.100252494,11.41317018,5.674528118,9.987445802,17.61643723,18.7484581,0.08156801,0.138991991,0.084063577,-0.097774563,-0.124844465,0.089171969,0.00810785,-0.264272732,0.154821302,0.13187837,0.868190161,1.120751438,1.606757539,0.422161472,0.498487143,1.056379908,1.034997205,0.97329084,0.909367954,0.846885375,0.403606048,0.476576948,1.045974098,5.065246146,0.443831395,-0.252818939,1.076354355,4.004644469,3.519262162,6.648915366,0.738525019,1.417013549,29.3347619,0.133254326,22.33363613,6.344991838,2.724352118,1.418721545,54.8427163,0.021232415,2,C,18.11639773,40.45546051,pos,1,1,1,NA,NA,1,2017
3598,0.664222147,0.345762332,4.956318975,1.226279177,0.484449236,0.317623226,0.273725228,0.297936968,0.051232936,0.342156534,0.297936968,0.348952734,0.657119969,1.416964459,-0.090494441,-0.097377956,3.965453233,2.726942757,0.076483392,0.157877001,1.964342874,10.68559116,0.577679475,-0.030268657,0.267684617,2.569507902,0.700031247,2.653016748,34.96590795,0.720847468,9.10439798,14.80206032,7.343518809,13.04118115,23.1558535,24.46489396,0.06107009,0.140648713,0.078589438,-0.09923563,-0.125410879,0.070809279,-0.028047149,-0.252815827,0.12972099,0.144188837,0.93548375,1.204923396,1.752170032,0.50826799,0.548811768,1.062117386,1.071874747,1.033755345,0.979919547,0.926124438,0.49642126,0.536020042,1.023864268,5.61827097,0.506593895,-0.242751635,1.078408149,4.832943935,4.276515009,7.198076809,0.756040344,1.314296376,30.65974359,0.295613615,37.21119508,5.987816442,2.731885225,1.677236074,60.19627266,0.016569055,2,C,18.11646903,40.45557716,pos,1,1,1,NA,NA,1,2017
3620,0.644712683,0.322745812,4.629246825,1.151568457,0.456445931,0.287252162,0.247820157,0.270375251,0.04975438,0.309775196,0.270375251,0.31858835,0.635433263,1.37095789,-0.080909026,-0.086289669,3.670964387,2.56198769,0.074999884,0.164312745,1.858499314,9.663982048,0.578902143,-0.029578456,0.266702949,2.55976092,0.694625158,2.708981374,33.45532958,0.703273502,9.414426865,14.98423533,7.610415121,13.18022358,23.97338761,25.14501987,0.066938629,0.149715401,0.081909539,-0.099765019,-0.125870402,0.079271035,-0.030594015,-0.248633809,0.145380867,0.135801483,0.941397794,1.2183259,1.745687931,0.504823746,0.544160645,1.05826275,1.07416719,1.029540757,0.982370667,0.927710872,0.499072889,0.537961668,1.011523082,5.244388982,0.508029103,-0.237645727,1.073963679,4.48596402,3.916052027,6.727301858,0.741177446,1.167458134,31.81784314,0.437523666,47.73650381,5.763885372,2.292231126,1.698031103,62.36840064,0.009902599,2,C,18.11683744,40.45527242,pos,1,1,1,NA,NA,1,2017
